Note: Final Choice in Column GW	Problem		Total Sample Size																																																																																																																																																																																																									Final Choice
	4	Result		-4	-4	-3	-3	-3	-3	-4	-4	0	-4	-3	-3	-3	0	-4	-4	-4	-4	0																																																																																																																																																																																						-4
	4	Choice (1=H, 0=L)	9	1	0	0	0	1	1	0	0	0																																																																																																																																																																																																1
	4	Result		-3	0	-4	-4	-3	-3	-4	-4	-4																																																																																																																																																																																																-3
	4	Choice (1=H, 0=L)	27	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0																																																																																																																																																																														0
	4	Result		-3	-3	-4	-4	-4	-3	-3	-3	-3	0	-4	-4	-4	-4	-4	-4	-4	-4	-3	-3	-3	-4	0	-4	-3	-3	-4																																																																																																																																																																														0
	4	Choice (1=H, 0=L)	21	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0																																																																																																																																																																																				1
	4	Result		-4	-4	0	0	-4	-4	-4	-4	-4	-4	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-4																																																																																																																																																																																				-3
	4	Choice (1=H, 0=L)	29	0	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0																																																																																																																																																																												0
	4	Result		0	-4	-4	-4	-3	-3	-3	-3	-3	-4	-3	-4	-3	-4	-4	0	-4	-4	-3	-3	-3	-4	-3	-4	-4	-4	0	-4	0																																																																																																																																																																												-4
	4	Choice (1=H, 0=L)	70	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																			0
	4	Result		-3	-4	-4	-4	-4	-4	-3	-3	-3	-3	-4	-3	0	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	-4	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	-4	-4	-4	-4	-4	-4	-4	-4	0	-4	-4	-4	0																																																																																																																																			-4
	5	Choice (1=H, 0=L)	28	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	0																																																																																																																																																																													0
	5	Result		3	3	3	3	32	0	0	0	0	0	0	0	32	0	32	0	0	3	3	3	3	3	0	0	0	0	0	3																																																																																																																																																																													3
	5	Choice (1=H, 0=L)	14	1	1	1	1	1	1	1	1	1	1	1	0	0	0																																																																																																																																																																																											0
	5	Result		0	0	0	0	0	0	0	0	0	0	0	3	3	3																																																																																																																																																																																											3
	5	Choice (1=H, 0=L)	8	0	0	0	1	1	1	1	0																																																																																																																																																																																																	0
	5	Result		3	3	3	0	0	0	0	3																																																																																																																																																																																																	3
	5	Choice (1=H, 0=L)	2	1	0																																																																																																																																																																																																							0
	5	Result		0	3																																																																																																																																																																																																							3
	5	Choice (1=H, 0=L)	16	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0																																																																																																																																																																																									0
	5	Result		0	3	0	3	3	3	3	3	0	0	0	0	0	3	3	3																																																																																																																																																																																									3
	5	Choice (1=H, 0=L)	8	1	0	1	0	1	0	1	0																																																																																																																																																																																																	0
	5	Result		0	3	0	3	0	3	0	3																																																																																																																																																																																																	3
	5	Choice (1=H, 0=L)	22	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1																																																																																																																																																																																			1
	5	Result		3	3	3	3	0	0	32	0	0	0	0	0	32	0	0	0	0	32	0	0	0	0																																																																																																																																																																																			0
	5	Choice (1=H, 0=L)	7	0	1	0	0	0	1	1																																																																																																																																																																																																		0
	5	Result		3	0	3	3	3	0	0																																																																																																																																																																																																		3
	5	Choice (1=H, 0=L)	18	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0																																																																																																																																																																																							0
	5	Result		3	3	3	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3																																																																																																																																																																																							3
	5	Choice (1=H, 0=L)	10	1	0	1	0	1	0	1	0	1	0																																																																																																																																																																																															0
	5	Result		0	3	0	3	0	3	0	3	0	3																																																																																																																																																																																															3
	5	Choice (1=H, 0=L)	9	0	1	0	0	0	1	1	1	0																																																																																																																																																																																																0
	5	Result		3	0	3	3	3	0	0	0	3																																																																																																																																																																																																3
	5	Choice (1=H, 0=L)	6	1	1	1	1	1	0																																																																																																																																																																																																			0
	5	Result		0	0	0	0	0	3																																																																																																																																																																																																			3
	5	Choice (1=H, 0=L)	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																										0
	5	Result		32	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3																																																																																																																																																																										3
	5	Choice (1=H, 0=L)	10	1	1	1	1	1	0	0	0	0	0																																																																																																																																																																																															0
	5	Result		0	0	0	0	0	3	3	3	3	3																																																																																																																																																																																															3
	5	Choice (1=H, 0=L)	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1																																																																																																																																																																														0
	5	Result		3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	32	0	0	0																																																																																																																																																																														3
	5	Choice (1=H, 0=L)	6	1	1	1	0	0	0																																																																																																																																																																																																			0
	5	Result		0	0	0	3	3	3																																																																																																																																																																																																			3
	5	Choice (1=H, 0=L)	12	0	0	0	0	0	0	1	1	1	1	1	1																																																																																																																																																																																													0
	5	Result		3	3	3	3	3	3	0	0	0	0	0	0																																																																																																																																																																																													3
	5	Choice (1=H, 0=L)	20	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																					1
	5	Result		32	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3																																																																																																																																																																																					0
	5	Choice (1=H, 0=L)	2	1	0																																																																																																																																																																																																							0
	5	Result		0	3																																																																																																																																																																																																							3
	5	Choice (1=H, 0=L)	17	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1																																																																																																																																																																																								1
	5	Result		3	3	3	0	32	0	0	0	32	3	3	0	0	0	0	0	0																																																																																																																																																																																								0
	5	Choice (1=H, 0=L)	2	1	0																																																																																																																																																																																																							1
	5	Result		0	3																																																																																																																																																																																																							0
	5	Choice (1=H, 0=L)	40	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1																																																																																																																																																																	1
	5	Result		3	3	3	3	0	0	0	0	32	0	0	0	0	0	0	0	0	3	3	3	3	3	3	0	0	0	0	0	0	32	3	0	32	3	0	0	0	0	0	0																																																																																																																																																																	0
	5	Choice (1=H, 0=L)	10	1	1	1	1	1	1	1	0	0	0																																																																																																																																																																																															0
	5	Result		0	0	0	0	0	0	0	3	3	3																																																																																																																																																																																															3
	5	Choice (1=H, 0=L)	14	0	1	0	0	0	0	1	1	1	1	1	1	1	1																																																																																																																																																																																											0
	5	Result		3	0	3	3	3	3	0	0	0	0	0	0	0	0																																																																																																																																																																																											3
	5	Choice (1=H, 0=L)	34	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0																																																																																																																																																																							0
	5	Result		3	3	0	3	3	3	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	0	0	0	3	3																																																																																																																																																																							3
	6	Choice (1=H, 0=L)	38	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0																																																																																																																																																																			0
	6	Result		0	0	0	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	3																																																																																																																																																																			0
	6	Choice (1=H, 0=L)	9	1	1	1	1	1	0	0	0	0																																																																																																																																																																																																0
	6	Result		0	0	0	0	0	0	3	3	0																																																																																																																																																																																																0
	6	Choice (1=H, 0=L)	12	1	1	1	0	0	0	0	1	1	1	1	1																																																																																																																																																																																													0
	6	Result		0	0	0	0	0	0	3	0	0	0	0	0																																																																																																																																																																																													0
	6	Choice (1=H, 0=L)	4	1	0	1	0																																																																																																																																																																																																					0
	6	Result		0	0	0	3																																																																																																																																																																																																					0
	6	Choice (1=H, 0=L)	49	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0																																																																																																																																																								0
	6	Result		0	0	0	0	3	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3																																																																																																																																																								0
	6	Choice (1=H, 0=L)	10	0	1	0	1	0	1	0	1	0	1																																																																																																																																																																																															0
	6	Result		0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																															0
	6	Choice (1=H, 0=L)	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1																																																																																																																																																												1
	6	Result		0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0																																																																																																																																																												32
	6	Choice (1=H, 0=L)	9	1	0	1	1	1	0	0	1	0																																																																																																																																																																																																0
	6	Result		0	0	0	0	0	0	0	0	3																																																																																																																																																																																																0
	6	Choice (1=H, 0=L)	18	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0																																																																																																																																																																																							0
	6	Result		3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0																																																																																																																																																																																							3
	6	Choice (1=H, 0=L)	15	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0																																																																																																																																																																																										0
	6	Result		3	0	0	0	0	0	0	0	0	0	0	0	3	0	3																																																																																																																																																																																										0
	6	Choice (1=H, 0=L)	53	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1																																																																																																																																																				0
	6	Result		0	0	0	0	0	0	32	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0																																																																																																																																																				3
	6	Choice (1=H, 0=L)	8	1	1	1	1	1	1	0	0																																																																																																																																																																																																	0
	6	Result		0	0	0	0	0	0	0	3																																																																																																																																																																																																	0
	6	Choice (1=H, 0=L)	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1																																																																																																																																																																0
	6	Result		0	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																3
	6	Choice (1=H, 0=L)	16	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1																																																																																																																																																																																									0
	6	Result		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																									0
	6	Choice (1=H, 0=L)	16	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1																																																																																																																																																																																									0
	6	Result		0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	0																																																																																																																																																																																									0
	6	Choice (1=H, 0=L)	31	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0																																																																																																																																																																										0
	6	Result		0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3																																																																																																																																																																										0
	6	Choice (1=H, 0=L)	17	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1																																																																																																																																																																																								0
	6	Result		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																								0
	6	Choice (1=H, 0=L)	8	1	1	1	1	1	1	0	0																																																																																																																																																																																																	1
	6	Result		0	0	0	32	0	0	0	0																																																																																																																																																																																																	0
	6	Choice (1=H, 0=L)	2	0	1																																																																																																																																																																																																							1
	6	Result		0	0																																																																																																																																																																																																							0
	6	Choice (1=H, 0=L)	31	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0																																																																																																																																																																										0
	6	Result		0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	3																																																																																																																																																																										0
	6	Choice (1=H, 0=L)	3	0	1	1																																																																																																																																																																																																						0
	6	Result		0	0	0																																																																																																																																																																																																						0
	6	Choice (1=H, 0=L)	11	0	1	0	1	0	1	0	1	0	1	0																																																																																																																																																																																														0
	6	Result		3	0	0	0	0	0	0	0	0	0	3																																																																																																																																																																																														3
	6	Choice (1=H, 0=L)	17	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1																																																																																																																																																																																								0
	6	Result		32	0	0	0	0	0	0	0	3	0	3	3	0	0	0	3	0																																																																																																																																																																																								3
	6	Choice (1=H, 0=L)	20	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1																																																																																																																																																																																					0
	6	Result		0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																					0
	6	Choice (1=H, 0=L)	25	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1																																																																																																																																																																																0
	6	Result		0	0	3	0	0	3	0	3	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0																																																																																																																																																																																0
