ID,Order,Trial,Group,Problem,set,sampkey,sampout,finalr,med,high,low,phigh
9,21,7,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,8,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,9,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,10,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,11,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,12,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,13,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,14,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,15,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,16,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,17,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,18,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,19,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,20,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,21,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,22,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,23,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,24,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,25,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,21,26,1,6,Est,S,-6.4,1,-6.4,-6.3,-15.7,0.99
9,21,27,1,6,Est,R,-6.3,1,-6.4,-6.3,-15.7,0.99
9,28,1,1,7,Est,R,-20.2,1,-11.7,-5.6,-20.2,0.7
9,28,2,1,7,Est,S,-11.7,1,-11.7,-5.6,-20.2,0.7
9,28,3,1,7,Est,S,-11.7,1,-11.7,-5.6,-20.2,0.7
9,28,4,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,28,5,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,28,6,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,28,7,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,28,8,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,28,9,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,28,10,1,7,Est,S,-11.7,1,-11.7,-5.6,-20.2,0.7
9,28,11,1,7,Est,S,-11.7,1,-11.7,-5.6,-20.2,0.7
9,28,12,1,7,Est,S,-11.7,1,-11.7,-5.6,-20.2,0.7
9,28,13,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,28,14,1,7,Est,R,-20.2,1,-11.7,-5.6,-20.2,0.7
9,28,15,1,7,Est,S,-11.7,1,-11.7,-5.6,-20.2,0.7
9,28,16,1,7,Est,S,-11.7,1,-11.7,-5.6,-20.2,0.7
9,28,17,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,28,18,1,7,Est,R,-5.6,1,-11.7,-5.6,-20.2,0.7
9,13,1,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,2,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,3,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,4,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,5,1,8,Est,R,-0.7,1,-6,-0.7,-6.5,0.1
9,13,6,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,7,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,8,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,9,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,10,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,11,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,12,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,13,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,14,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,15,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,16,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,17,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,18,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,19,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,20,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,21,1,8,Est,R,-0.7,1,-6,-0.7,-6.5,0.1
9,13,22,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,23,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,24,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,25,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,26,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,27,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,28,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,29,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,30,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,31,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,32,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,33,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,34,1,8,Est,R,-6.5,1,-6,-0.7,-6.5,0.1
9,13,35,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,36,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,13,37,1,8,Est,S,-6,1,-6,-0.7,-6.5,0.1
9,16,1,1,9,Est,R,-5.7,1,-6.1,-5.7,-16.3,0.95
9,16,2,1,9,Est,S,-6.1,1,-6.1,-5.7,-16.3,0.95
9,16,3,1,9,Est,R,-5.7,1,-6.1,-5.7,-16.3,0.95
9,16,4,1,9,Est,R,-5.7,1,-6.1,-5.7,-16.3,0.95
9,16,5,1,9,Est,R,-5.7,1,-6.1,-5.7,-16.3,0.95
9,16,6,1,9,Est,S,-6.1,1,-6.1,-5.7,-16.3,0.95
9,16,7,1,9,Est,S,-6.1,1,-6.1,-5.7,-16.3,0.95
9,16,8,1,9,Est,S,-6.1,1,-6.1,-5.7,-16.3,0.95
9,16,9,1,9,Est,S,-6.1,1,-6.1,-5.7,-16.3,0.95
9,16,10,1,9,Est,S,-6.1,1,-6.1,-5.7,-16.3,0.95
9,16,11,1,9,Est,S,-6.1,1,-6.1,-5.7,-16.3,0.95
9,16,12,1,9,Est,R,-5.7,1,-6.1,-5.7,-16.3,0.95
9,27,1,1,10,Est,S,-1.8,1,-1.8,-1.5,-6.4,0.92
9,27,2,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,3,1,10,Est,S,-1.8,1,-1.8,-1.5,-6.4,0.92
9,27,4,1,10,Est,S,-1.8,1,-1.8,-1.5,-6.4,0.92
9,27,5,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,6,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,7,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,8,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,9,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,10,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,11,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,12,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,13,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,27,14,1,10,Est,S,-1.8,1,-1.8,-1.5,-6.4,0.92
9,27,15,1,10,Est,S,-1.8,1,-1.8,-1.5,-6.4,0.92
9,27,16,1,10,Est,S,-1.8,1,-1.8,-1.5,-6.4,0.92
9,27,17,1,10,Est,R,-1.5,1,-1.8,-1.5,-6.4,0.92
9,5,1,1,21,Est,R,-5.7,0,-4.6,2,-5.7,0.1
9,5,2,1,21,Est,R,-5.7,0,-4.6,2,-5.7,0.1
9,5,3,1,21,Est,R,-5.7,0,-4.6,2,-5.7,0.1
9,5,4,1,21,Est,R,-5.7,0,-4.6,2,-5.7,0.1
9,5,5,1,21,Est,R,-5.7,0,-4.6,2,-5.7,0.1
9,5,6,1,21,Est,S,-4.6,0,-4.6,2,-5.7,0.1
9,5,7,1,21,Est,S,-4.6,0,-4.6,2,-5.7,0.1
9,5,8,1,21,Est,S,-4.6,0,-4.6,2,-5.7,0.1
9,5,9,1,21,Est,R,-5.7,0,-4.6,2,-5.7,0.1
9,5,10,1,21,Est,R,-5.7,0,-4.6,2,-5.7,0.1
9,5,11,1,21,Est,S,-4.6,0,-4.6,2,-5.7,0.1
9,6,1,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,2,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,3,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,4,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,5,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,6,1,22,Est,S,8.7,0,8.7,9.6,-6.4,0.91
9,6,7,1,22,Est,S,8.7,0,8.7,9.6,-6.4,0.91
9,6,8,1,22,Est,S,8.7,0,8.7,9.6,-6.4,0.91
9,6,9,1,22,Est,R,-6.4,0,8.7,9.6,-6.4,0.91
9,6,10,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,11,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,12,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,13,1,22,Est,S,8.7,0,8.7,9.6,-6.4,0.91
9,6,14,1,22,Est,S,8.7,0,8.7,9.6,-6.4,0.91
9,6,15,1,22,Est,R,9.6,0,8.7,9.6,-6.4,0.91
9,6,16,1,22,Est,S,8.7,0,8.7,9.6,-6.4,0.91
9,7,1,1,23,Est,S,5.6,1,5.6,7.3,-3.6,0.8
9,7,2,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,3,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,4,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,5,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,6,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,7,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,8,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,9,1,23,Est,S,5.6,1,5.6,7.3,-3.6,0.8
9,7,10,1,23,Est,S,5.6,1,5.6,7.3,-3.6,0.8
9,7,11,1,23,Est,S,5.6,1,5.6,7.3,-3.6,0.8
9,7,12,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,13,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,14,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,15,1,23,Est,R,7.3,1,5.6,7.3,-3.6,0.8
9,7,16,1,23,Est,S,5.6,1,5.6,7.3,-3.6,0.8
9,26,1,1,24,Est,R,-9.5,0,-7.5,9.2,-9.5,0.05
9,26,2,1,24,Est,S,-7.5,0,-7.5,9.2,-9.5,0.05
9,26,3,1,24,Est,R,-9.5,0,-7.5,9.2,-9.5,0.05
9,26,4,1,24,Est,R,-9.5,0,-7.5,9.2,-9.5,0.05
9,26,5,1,24,Est,R,-9.5,0,-7.5,9.2,-9.5,0.05
9,26,6,1,24,Est,R,-9.5,0,-7.5,9.2,-9.5,0.05
9,26,7,1,24,Est,R,-9.5,0,-7.5,9.2,-9.5,0.05
9,26,8,1,24,Est,S,-7.5,0,-7.5,9.2,-9.5,0.05
9,26,9,1,24,Est,S,-7.5,0,-7.5,9.2,-9.5,0.05
9,26,10,1,24,Est,S,-7.5,0,-7.5,9.2,-9.5,0.05
9,15,1,1,25,Est,R,-6.6,0,-6.4,7.4,-6.6,0.02
9,15,2,1,25,Est,S,-6.4,0,-6.4,7.4,-6.6,0.02
9,15,3,1,25,Est,S,-6.4,0,-6.4,7.4,-6.6,0.02
9,15,4,1,25,Est,R,-6.6,0,-6.4,7.4,-6.6,0.02
9,15,5,1,25,Est,R,-6.6,0,-6.4,7.4,-6.6,0.02
9,15,6,1,25,Est,R,-6.6,0,-6.4,7.4,-6.6,0.02
9,15,7,1,25,Est,R,-6.6,0,-6.4,7.4,-6.6,0.02
9,15,8,1,25,Est,S,-6.4,0,-6.4,7.4,-6.6,0.02
9,15,9,1,25,Est,R,-6.6,0,-6.4,7.4,-6.6,0.02
9,15,10,1,25,Est,R,-6.6,0,-6.4,7.4,-6.6,0.02
9,15,11,1,25,Est,R,-6.6,0,-6.4,7.4,-6.6,0.02
9,15,12,1,25,Est,S,-6.4,0,-6.4,7.4,-6.6,0.02
9,10,1,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,2,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,3,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,4,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,5,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,6,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,7,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,8,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,9,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,10,1,26,Est,R,6.4,0,-4.9,6.4,-5.3,0.05
9,10,11,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,12,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,13,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,14,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,15,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,16,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,17,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,18,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,19,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,20,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,21,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,22,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,23,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,24,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,25,1,26,Est,R,6.4,0,-4.9,6.4,-5.3,0.05
9,10,26,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,27,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,28,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,29,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,30,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,31,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,32,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,33,1,26,Est,R,6.4,0,-4.9,6.4,-5.3,0.05
9,10,34,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,35,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,36,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,37,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,38,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,39,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,40,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,41,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,42,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,43,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,44,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,45,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,46,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,47,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,48,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,49,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,50,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,51,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,52,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,53,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,54,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,55,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,56,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,57,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,58,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,59,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,60,1,26,Est,R,6.4,0,-4.9,6.4,-5.3,0.05
9,10,61,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,62,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,63,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,64,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,65,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,66,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,67,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,68,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,69,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,70,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,71,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,72,1,26,Est,R,6.4,0,-4.9,6.4,-5.3,0.05
9,10,73,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,74,1,26,Est,S,-4.9,0,-4.9,6.4,-5.3,0.05
9,10,75,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,76,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,77,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,78,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,79,1,26,Est,R,-5.3,0,-4.9,6.4,-5.3,0.05
9,10,80,1,26,Est,R,6.4,0,-4.9,6.4,-5.3,0.05
9,3,1,1,27,Est,R,1.6,1,1.2,1.6,-8.3,0.93
9,3,2,1,27,Est,R,1.6,1,1.2,1.6,-8.3,0.93
9,3,3,1,27,Est,R,1.6,1,1.2,1.6,-8.3,0.93
9,3,4,1,27,Est,S,1.2,1,1.2,1.6,-8.3,0.93
9,3,5,1,27,Est,S,1.2,1,1.2,1.6,-8.3,0.93
9,3,6,1,27,Est,S,1.2,1,1.2,1.6,-8.3,0.93
9,3,7,1,27,Est,R,1.6,1,1.2,1.6,-8.3,0.93
9,3,8,1,27,Est,R,1.6,1,1.2,1.6,-8.3,0.93
9,2,1,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,2,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,3,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,4,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,5,1,28,Est,S,4.6,1,4.6,5.9,-0.8,0.8
9,2,6,1,28,Est,S,4.6,1,4.6,5.9,-0.8,0.8
9,2,7,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,8,1,28,Est,S,4.6,1,4.6,5.9,-0.8,0.8
9,2,9,1,28,Est,S,4.6,1,4.6,5.9,-0.8,0.8
9,2,10,1,28,Est,S,4.6,1,4.6,5.9,-0.8,0.8
9,2,11,1,28,Est,S,4.6,1,4.6,5.9,-0.8,0.8
9,2,12,1,28,Est,S,4.6,1,4.6,5.9,-0.8,0.8
9,2,13,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,14,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,15,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,16,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,17,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,18,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,19,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,20,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,21,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,22,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,23,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,24,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,25,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,26,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,27,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,28,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,29,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,30,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,31,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,32,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,33,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,34,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,35,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,36,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,37,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,38,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,39,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,40,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,41,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,42,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,2,43,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,44,1,28,Est,R,-0.8,1,4.6,5.9,-0.8,0.8
9,2,45,1,28,Est,R,5.9,1,4.6,5.9,-0.8,0.8
9,20,1,1,29,Est,R,7.9,0,7,7.9,-2.3,0.92
9,20,2,1,29,Est,R,7.9,0,7,7.9,-2.3,0.92
9,20,3,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,4,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,5,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,6,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,7,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,8,1,29,Est,R,7.9,0,7,7.9,-2.3,0.92
9,20,9,1,29,Est,R,7.9,0,7,7.9,-2.3,0.92
9,20,10,1,29,Est,R,7.9,0,7,7.9,-2.3,0.92
9,20,11,1,29,Est,R,7.9,0,7,7.9,-2.3,0.92
9,20,12,1,29,Est,R,7.9,0,7,7.9,-2.3,0.92
9,20,13,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,14,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,15,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,16,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,20,17,1,29,Est,R,-2.3,0,7,7.9,-2.3,0.92
9,20,18,1,29,Est,R,-2.3,0,7,7.9,-2.3,0.92
9,20,19,1,29,Est,S,7,0,7,7.9,-2.3,0.92
9,29,1,1,30,Est,R,3,1,1.4,3,-7.7,0.91
9,29,2,1,30,Est,S,1.4,1,1.4,3,-7.7,0.91
9,29,3,1,30,Est,R,3,1,1.4,3,-7.7,0.91
9,29,4,1,30,Est,R,3,1,1.4,3,-7.7,0.91
9,29,5,1,30,Est,R,3,1,1.4,3,-7.7,0.91
9,29,6,1,30,Est,S,1.4,1,1.4,3,-7.7,0.91
9,29,7,1,30,Est,R,3,1,1.4,3,-7.7,0.91
9,4,1,1,41,Est,R,18.8,0,15.5,18.8,7.6,0.8
9,4,2,1,41,Est,S,15.5,0,15.5,18.8,7.6,0.8
9,4,3,1,41,Est,R,18.8,0,15.5,18.8,7.6,0.8
9,4,4,1,41,Est,R,18.8,0,15.5,18.8,7.6,0.8
9,4,5,1,41,Est,R,18.8,0,15.5,18.8,7.6,0.8
9,4,6,1,41,Est,R,18.8,0,15.5,18.8,7.6,0.8
9,4,7,1,41,Est,R,7.6,0,15.5,18.8,7.6,0.8
9,4,8,1,41,Est,R,18.8,0,15.5,18.8,7.6,0.8
9,4,9,1,41,Est,R,18.8,0,15.5,18.8,7.6,0.8
9,4,10,1,41,Est,S,15.5,0,15.5,18.8,7.6,0.8
9,4,11,1,41,Est,S,15.5,0,15.5,18.8,7.6,0.8
9,12,1,1,42,Est,R,17.9,1,17.1,17.9,7.2,0.92
9,12,2,1,42,Est,S,17.1,1,17.1,17.9,7.2,0.92
9,12,3,1,42,Est,R,17.9,1,17.1,17.9,7.2,0.92
9,12,4,1,42,Est,R,17.9,1,17.1,17.9,7.2,0.92
9,12,5,1,42,Est,R,17.9,1,17.1,17.9,7.2,0.92
9,12,6,1,42,Est,R,17.9,1,17.1,17.9,7.2,0.92
9,12,7,1,42,Est,R,17.9,1,17.1,17.9,7.2,0.92
9,12,8,1,42,Est,S,17.1,1,17.1,17.9,7.2,0.92
9,12,9,1,42,Est,S,17.1,1,17.1,17.9,7.2,0.92
9,12,10,1,42,Est,R,17.9,1,17.1,17.9,7.2,0.92
9,12,11,1,42,Est,R,17.9,1,17.1,17.9,7.2,0.92
9,12,12,1,42,Est,S,17.1,1,17.1,17.9,7.2,0.92
9,11,1,1,43,Est,R,9.6,1,9.2,22.9,9.6,0.06
9,11,2,1,43,Est,S,9.2,1,9.2,22.9,9.6,0.06
9,11,3,1,43,Est,R,9.6,1,9.2,22.9,9.6,0.06
9,11,4,1,43,Est,R,9.6,1,9.2,22.9,9.6,0.06
9,11,5,1,43,Est,R,22.9,1,9.2,22.9,9.6,0.06
9,11,6,1,43,Est,S,9.2,1,9.2,22.9,9.6,0.06
